customer_id,segment,region,acquisition_channel,lifetime_value,avg_order_frequency,price_sensitivity_score,preferred_channel,return_rate_historical,is_active
C00926,B2C Consumer,Southeast,Referral,1533.55,3.07,0.664,Online,0.094,1
C00927,B2C Consumer,Northeast,Paid Search,2095.82,2.91,0.581,Online,0.072,1
C00928,B2C Consumer,Northeast,Paid Search,501.03,2.09,0.92,In-Store,0.091,1
C00929,B2C Consumer,Southeast,Paid Search,2443.06,3.91,0.597,In-Store,0.076,1
C00930,B2C Consumer,Southwest,Organic Search,1131.5,3.83,0.54,Online,0.098,0
C00931,B2C Consumer,Southeast,Email Campaign,1043.27,3.05,0.572,In-Store,0.097,1
C00932,B2C Consumer,Southeast,Paid Search,396.44,3.77,0.587,Online,0.083,1
C00933,B2C Consumer,International,Social Media,721.54,3.83,0.909,In-Store,0.071,1
C00934,B2C Consumer,Midwest,Direct / Walk-in,2481.77,3.07,0.667,Online,0.096,1
C00935,B2C Consumer,Southeast,Organic Search,661.45,3.29,0.642,Online,0.075,1
C00936,B2C Consumer,Northeast,Referral,1885.53,2.34,0.648,Online,0.084,1
C00937,B2C Consumer,International,Paid Search,810.85,3.42,0.593,Online,0.084,0
C00938,B2C Consumer,Midwest,Direct / Walk-in,675.81,2.4,0.567,Online,0.084,0
C00939,B2C Consumer,Southeast,Social Media,1082.2,2.73,0.903,In-Store,0.07,1
C00940,B2C Consumer,International,Organic Search,728.35,2.0,0.517,Online,0.078,1
C00941,B2C Consumer,Northeast,Social Media,2044.4,3.63,0.717,Online,0.099,1
C00942,B2C Consumer,Midwest,Referral,871.29,1.93,0.671,In-Store,0.088,1
C00943,B2C Consumer,Southwest,Email Campaign,683.64,2.91,0.777,Online,0.082,1
C00944,B2C Consumer,West Coast,Paid Search,937.3,1.73,0.692,Online,0.098,1
C00945,B2C Consumer,Southeast,Social Media,1962.5,2.74,0.64,In-Store,0.096,1
C00946,B2C Consumer,Southwest,Organic Search,1955.58,1.84,0.603,In-Store,0.071,1
C00947,B2C Consumer,Midwest,Social Media,216.32,3.55,0.662,Online,0.09,1
C00948,B2C Consumer,Midwest,Organic Search,1422.08,2.5,0.929,Online,0.079,1
C00949,B2C Consumer,International,Direct / Walk-in,1033.02,3.15,0.712,Online,0.088,1
C00950,B2C Consumer,Northeast,Direct / Walk-in,872.78,1.92,0.671,Online,0.074,1
C00951,B2C Consumer,International,Social Media,1858.58,2.38,0.647,Online,0.096,1
C00952,B2C Consumer,International,Referral,2377.88,2.1,0.608,Online,0.098,1
C00953,B2C Consumer,Northeast,Paid Search,2296.63,2.36,0.78,Online,0.076,1
C00954,B2C Consumer,Midwest,Organic Search,1090.52,2.37,0.876,Online,0.09,1
C00955,B2C Consumer,Northeast,Paid Search,583.56,3.02,0.819,Online,0.071,0
C00956,B2C Consumer,Midwest,Email Campaign,2256.62,2.07,0.833,Online,0.096,1
C00957,B2C Consumer,West Coast,Email Campaign,1885.21,3.04,0.501,Online,0.094,1
C00958,B2C Consumer,International,Organic Search,1244.69,3.66,0.913,In-Store,0.075,1
C00959,B2C Consumer,Northeast,Social Media,1558.88,2.76,0.508,In-Store,0.072,1
C00960,B2C Consumer,Northeast,Direct / Walk-in,671.93,2.72,0.895,Online,0.098,1
C00961,B2C Consumer,International,Direct / Walk-in,475.42,3.51,0.611,In-Store,0.097,0
C00962,B2C Consumer,Southeast,Social Media,1204.14,3.08,0.703,Online,0.082,1
C00963,B2C Consumer,Southeast,Email Campaign,1400.01,1.53,0.509,In-Store,0.077,1
C00964,B2C Consumer,Southwest,Organic Search,1480.43,3.35,0.651,In-Store,0.083,1
C00965,B2C Consumer,Southwest,Email Campaign,242.22,3.13,0.778,Online,0.073,1
C00966,B2C Consumer,Southwest,Social Media,1240.32,1.61,0.639,Online,0.095,1
C00967,B2C Consumer,Northeast,Direct / Walk-in,221.08,2.0,0.932,Online,0.078,1
C00968,B2C Consumer,Southeast,Organic Search,762.91,3.7,0.687,In-Store,0.098,1
C00969,B2C Consumer,West Coast,Social Media,2011.66,2.28,0.647,Online,0.091,1
C00970,B2C Consumer,West Coast,Referral,1331.3,3.46,0.763,Online,0.093,1
C00971,B2C Consumer,Northeast,Direct / Walk-in,596.4,3.38,0.91,Online,0.086,1
C00972,B2C Consumer,International,Paid Search,2310.84,1.99,0.943,In-Store,0.093,1
C00973,B2C Consumer,West Coast,Social Media,306.73,3.06,0.782,In-Store,0.085,1
C00974,B2C Consumer,Southwest,Email Campaign,439.11,3.91,0.901,Online,0.095,1
C00975,B2C Consumer,International,Social Media,861.75,3.34,0.532,In-Store,0.085,1
C00976,B2C Consumer,Midwest,Referral,2177.42,2.65,0.618,Online,0.084,0
C00977,B2C Consumer,Midwest,Referral,1924.37,1.74,0.714,In-Store,0.093,1
C00978,B2C Consumer,Southeast,Referral,737.34,2.52,0.851,In-Store,0.077,0
C00979,B2C Consumer,Southeast,Organic Search,533.34,2.14,0.912,Online,0.093,1
C00980,B2C Consumer,Midwest,Social Media,501.48,3.42,0.92,In-Store,0.081,1
C00981,B2C Consumer,Southeast,Direct / Walk-in,459.0,3.83,0.583,Online,0.082,1
C00982,B2C Consumer,Southeast,Paid Search,592.77,2.17,0.729,Online,0.088,1
C00983,B2C Consumer,Northeast,Organic Search,2356.72,3.78,0.926,Online,0.074,1
C00984,B2C Consumer,International,Social Media,2435.72,3.65,0.55,In-Store,0.083,1
C00985,B2C Consumer,West Coast,Social Media,854.78,3.72,0.666,Online,0.091,1
C00986,B2C Consumer,Northeast,Paid Search,2084.68,3.76,0.554,Online,0.079,1
C00987,B2C Consumer,Midwest,Paid Search,588.99,2.31,0.698,In-Store,0.098,1
C00988,B2C Consumer,Midwest,Direct / Walk-in,784.27,3.96,0.942,In-Store,0.094,1
C00989,B2C Consumer,Northeast,Direct / Walk-in,1140.22,2.32,0.835,Online,0.071,1
C00990,B2C Consumer,Southeast,Referral,490.15,1.81,0.566,Online,0.072,1
C00991,B2C Consumer,West Coast,Social Media,1956.29,3.98,0.797,Online,0.073,0
C00992,B2C Consumer,West Coast,Organic Search,1359.36,2.86,0.628,In-Store,0.095,1
C00993,B2C Consumer,International,Organic Search,347.78,3.11,0.764,In-Store,0.09,1
C00994,B2C Consumer,Southeast,Paid Search,2043.72,3.08,0.632,Online,0.09,1
C00995,B2C Consumer,Southeast,Email Campaign,1841.97,2.7,0.681,Online,0.083,1
C00996,B2C Consumer,Midwest,Social Media,352.73,3.97,0.518,Online,0.083,0
C00997,B2C Consumer,International,Social Media,1423.8,2.71,0.816,Online,0.076,1
C00998,B2C Consumer,Southeast,Email Campaign,425.07,2.94,0.749,Online,0.072,1
C00999,B2C Consumer,West Coast,Paid Search,2002.24,3.8,0.588,In-Store,0.074,1
C01000,B2C Consumer,International,Direct / Walk-in,1004.55,2.56,0.558,Online,0.089,1
C01001,B2C Consumer,Midwest,Email Campaign,957.44,1.61,0.723,Online,0.075,1
C01002,B2C Consumer,Southeast,Organic Search,2375.28,1.99,0.894,In-Store,0.084,1
C01003,B2C Consumer,West Coast,Paid Search,1304.31,2.43,0.722,Online,0.076,0
C01004,B2C Consumer,Southeast,Paid Search,1656.52,1.75,0.772,Online,0.072,1
C01005,B2C Consumer,Southwest,Referral,1554.26,1.72,0.694,Online,0.1,1
C01006,B2C Consumer,Southeast,Paid Search,948.46,1.74,0.939,Online,0.083,1
C01007,B2C Consumer,West Coast,Direct / Walk-in,1555.36,2.9,0.833,In-Store,0.074,1
C01008,B2C Consumer,Midwest,Organic Search,893.2,3.06,0.568,Online,0.085,1
C01009,B2C Consumer,Midwest,Social Media,1340.09,2.33,0.532,Online,0.083,1
C01010,B2C Consumer,Northeast,Referral,901.13,3.22,0.889,Online,0.076,1
C01011,B2C Consumer,West Coast,Social Media,1097.87,2.54,0.711,Online,0.073,1
C01012,B2C Consumer,Southeast,Paid Search,697.09,1.96,0.694,In-Store,0.095,1
C01013,B2C Consumer,Midwest,Referral,212.52,1.59,0.91,In-Store,0.084,1
C01014,B2C Consumer,Northeast,Direct / Walk-in,1975.81,3.61,0.842,Online,0.095,1
C01015,B2C Consumer,Southeast,Organic Search,1254.89,3.19,0.724,Online,0.079,0
C01016,B2C Consumer,Southwest,Referral,937.12,3.99,0.88,Online,0.071,0
C01017,B2C Consumer,Northeast,Referral,2197.5,3.59,0.875,Online,0.079,1
C01018,B2C Consumer,Northeast,Direct / Walk-in,1807.32,3.63,0.563,Online,0.07,1
C01019,B2C Consumer,Southwest,Paid Search,1868.6,1.7,0.822,Online,0.096,1
C01020,B2C Consumer,Midwest,Referral,2057.2,1.77,0.679,Online,0.087,1
C01021,B2C Consumer,West Coast,Organic Search,2155.73,2.03,0.801,Online,0.095,1
C01022,B2C Consumer,West Coast,Direct / Walk-in,1480.68,3.87,0.687,Online,0.088,0
C01023,B2C Consumer,Southwest,Referral,1335.85,3.9,0.846,Online,0.08,1
C01024,B2C Consumer,Northeast,Paid Search,2003.04,2.31,0.825,Online,0.099,0
C01025,B2C Consumer,West Coast,Email Campaign,1863.81,2.19,0.881,Online,0.078,1
C01026,B2C Consumer,Northeast,Direct / Walk-in,1350.46,3.6,0.816,In-Store,0.081,1
C01027,B2C Consumer,Northeast,Organic Search,641.31,1.65,0.766,In-Store,0.075,1
C01028,B2C Consumer,Southwest,Organic Search,780.95,3.57,0.817,In-Store,0.082,1
C01029,B2C Consumer,Northeast,Referral,1234.08,1.97,0.729,Online,0.094,1
C01030,B2C Consumer,Midwest,Referral,460.79,3.3,0.725,In-Store,0.098,1
C01031,B2C Consumer,International,Social Media,286.7,2.42,0.744,Online,0.092,1
C01032,B2C Consumer,International,Social Media,1535.83,3.29,0.912,In-Store,0.09,1
C01033,B2C Consumer,Northeast,Organic Search,476.37,2.84,0.804,Online,0.092,1
C01034,B2C Consumer,Northeast,Social Media,641.64,3.6,0.826,In-Store,0.074,0
C01035,B2C Consumer,West Coast,Email Campaign,732.02,3.34,0.637,Online,0.094,1
C01036,B2C Consumer,Southeast,Referral,1741.58,1.97,0.781,Online,0.076,1
C01037,B2C Consumer,Northeast,Direct / Walk-in,1287.62,1.6,0.787,Online,0.098,0
C01038,B2C Consumer,West Coast,Referral,412.22,3.32,0.656,Online,0.081,1
C01039,B2C Consumer,Southeast,Paid Search,459.15,2.94,0.518,Online,0.097,1
C01040,B2C Consumer,Midwest,Direct / Walk-in,440.41,1.82,0.751,In-Store,0.099,1
C01041,B2C Consumer,West Coast,Referral,1938.72,3.1,0.554,Online,0.091,1
C01042,B2C Consumer,Southeast,Referral,2248.08,2.92,0.865,In-Store,0.076,1
C01043,B2C Consumer,West Coast,Organic Search,1677.24,1.6,0.78,In-Store,0.085,1
C01044,B2C Consumer,Northeast,Email Campaign,1678.44,3.23,0.892,Online,0.093,1
C01045,B2C Consumer,International,Email Campaign,2468.55,2.78,0.92,Online,0.079,1
C01046,B2C Consumer,Midwest,Email Campaign,1418.71,3.04,0.717,Online,0.093,1
C01047,B2C Consumer,Northeast,Social Media,904.35,3.59,0.533,In-Store,0.078,1
C01048,B2C Consumer,Northeast,Organic Search,1262.43,3.61,0.904,Online,0.091,1
C01049,B2C Consumer,International,Email Campaign,1488.92,3.24,0.858,Online,0.07,1
C01050,B2C Consumer,Northeast,Referral,951.38,2.59,0.626,Online,0.072,1
C01051,B2C Consumer,International,Paid Search,526.92,3.1,0.525,Online,0.075,1
C01052,B2C Consumer,West Coast,Paid Search,521.36,1.74,0.691,In-Store,0.086,1
C01053,B2C Consumer,Southwest,Email Campaign,201.82,3.53,0.539,Online,0.097,1
C01054,B2C Consumer,Southwest,Direct / Walk-in,573.79,3.19,0.56,In-Store,0.1,1
C01055,B2C Consumer,Southeast,Organic Search,306.8,1.53,0.915,Online,0.083,1
C01056,B2C Consumer,Southwest,Direct / Walk-in,768.57,3.37,0.618,In-Store,0.097,1
C01057,B2C Consumer,West Coast,Email Campaign,1840.64,3.15,0.781,Online,0.081,1
C01058,B2C Consumer,International,Direct / Walk-in,1830.16,2.12,0.646,Online,0.071,1
C01059,B2C Consumer,International,Email Campaign,1205.9,3.83,0.785,Online,0.089,1
C01060,B2C Consumer,International,Email Campaign,2160.59,2.75,0.806,Online,0.078,0
C01061,B2C Consumer,Southeast,Email Campaign,2348.09,2.01,0.566,In-Store,0.09,1
C01062,B2C Consumer,Northeast,Referral,2468.6,2.29,0.552,Online,0.092,1
C01063,B2C Consumer,Southwest,Email Campaign,248.09,2.06,0.525,Online,0.083,1
C01064,B2C Consumer,West Coast,Email Campaign,783.04,3.85,0.908,Online,0.081,1
C01065,B2C Consumer,Southeast,Direct / Walk-in,1238.77,3.64,0.925,Online,0.087,1
C01066,B2C Consumer,Southwest,Paid Search,2071.32,1.59,0.738,Online,0.076,0
C01067,B2C Consumer,Northeast,Direct / Walk-in,2198.93,2.92,0.698,Online,0.084,1
C01068,B2C Consumer,Midwest,Direct / Walk-in,1336.23,1.8,0.506,Online,0.091,1
C01069,B2C Consumer,Midwest,Email Campaign,511.05,2.93,0.684,Online,0.096,1
C01070,B2C Consumer,Southeast,Referral,1522.13,2.51,0.669,Online,0.083,0
C01071,B2C Consumer,Northeast,Paid Search,2130.18,1.58,0.923,In-Store,0.086,1
C01072,B2C Consumer,Southeast,Social Media,715.83,2.47,0.687,In-Store,0.073,1
C01073,B2C Consumer,Midwest,Referral,2092.09,2.03,0.677,Online,0.082,1
C01074,B2C Consumer,Northeast,Email Campaign,2043.78,2.6,0.721,In-Store,0.091,1
C01075,B2C Consumer,West Coast,Social Media,1138.31,2.31,0.852,In-Store,0.084,1
C01076,B2C Consumer,West Coast,Organic Search,2065.5,1.72,0.863,Online,0.092,1
C01077,B2C Consumer,Northeast,Organic Search,763.04,3.2,0.555,Online,0.082,1
C01078,B2C Consumer,Southwest,Direct / Walk-in,383.05,3.85,0.617,In-Store,0.096,1
C01079,B2C Consumer,Northeast,Social Media,2090.14,3.42,0.769,Online,0.078,1
C01080,B2C Consumer,West Coast,Referral,2495.91,3.72,0.522,Online,0.089,1
C01081,B2C Consumer,Northeast,Organic Search,2280.08,3.92,0.946,In-Store,0.09,1
C01082,B2C Consumer,Midwest,Paid Search,1586.93,1.64,0.902,Online,0.09,1
C01083,B2C Consumer,International,Email Campaign,288.76,3.7,0.642,Online,0.084,1
C01084,B2C Consumer,West Coast,Referral,1783.16,3.01,0.921,Online,0.073,1
C01085,B2C Consumer,Midwest,Email Campaign,282.55,3.79,0.658,Online,0.071,1
C01086,B2C Consumer,International,Referral,685.32,3.22,0.599,Online,0.093,1
C01087,B2C Consumer,Midwest,Referral,2022.04,3.6,0.795,Online,0.078,1
C01088,B2C Consumer,Northeast,Paid Search,828.27,2.02,0.705,In-Store,0.073,1
C01089,B2C Consumer,Southeast,Email Campaign,420.23,3.81,0.756,Online,0.093,1
C01090,B2C Consumer,Midwest,Paid Search,2130.64,2.62,0.787,Online,0.09,1
C01091,B2C Consumer,Southeast,Direct / Walk-in,1620.77,2.64,0.902,Online,0.095,1
C01092,B2C Consumer,West Coast,Organic Search,729.19,2.52,0.872,Online,0.086,1
C01093,B2C Consumer,Southwest,Paid Search,1069.88,3.48,0.893,In-Store,0.093,1
C01094,B2C Consumer,International,Paid Search,1427.0,1.63,0.706,In-Store,0.097,1
C01095,B2C Consumer,Northeast,Direct / Walk-in,2053.32,2.18,0.712,In-Store,0.083,1
C01096,B2C Consumer,Northeast,Social Media,1700.71,3.43,0.661,Online,0.089,1
C01097,B2C Consumer,Southwest,Social Media,1196.97,2.49,0.922,Online,0.07,1
C01098,B2C Consumer,Northeast,Social Media,1512.53,2.59,0.687,In-Store,0.091,1
C01099,B2C Consumer,International,Paid Search,1601.92,2.96,0.666,Online,0.079,1
C01100,B2C Consumer,Northeast,Paid Search,442.68,3.21,0.797,In-Store,0.092,1
C01101,B2C Consumer,Southwest,Direct / Walk-in,2184.15,2.61,0.764,In-Store,0.086,0
C01102,B2C Consumer,Southwest,Paid Search,639.42,2.6,0.763,In-Store,0.1,1
C01103,B2C Consumer,Midwest,Social Media,2294.48,3.91,0.693,Online,0.089,1
C01104,B2C Consumer,Southeast,Direct / Walk-in,2439.61,3.16,0.684,Online,0.092,1
C01105,B2C Consumer,International,Organic Search,2025.95,3.97,0.806,In-Store,0.071,1
C01106,B2C Consumer,International,Referral,803.3,3.6,0.515,Online,0.087,1
C01107,B2C Consumer,International,Referral,2018.39,1.83,0.64,Online,0.091,1
C01108,B2C Consumer,Southeast,Referral,1818.12,3.11,0.668,In-Store,0.071,1
C01109,B2C Consumer,Midwest,Organic Search,755.69,3.18,0.589,In-Store,0.073,1
C01110,B2C Consumer,Midwest,Paid Search,2200.84,1.82,0.805,Online,0.084,1
C01111,B2C Consumer,Northeast,Organic Search,2356.81,1.73,0.509,In-Store,0.073,0
C01112,B2C Consumer,Northeast,Social Media,1696.99,2.0,0.608,Online,0.097,0
C01113,B2C Consumer,Northeast,Email Campaign,508.48,1.64,0.891,Online,0.07,1
C01114,B2C Consumer,Southeast,Social Media,543.32,2.1,0.921,Online,0.081,1
C01115,B2C Consumer,Northeast,Paid Search,970.52,2.02,0.67,Online,0.09,1
C01116,B2C Consumer,Midwest,Direct / Walk-in,206.54,3.83,0.55,Online,0.093,1
C01117,B2C Consumer,Northeast,Organic Search,902.45,1.89,0.578,In-Store,0.07,1
C01118,B2C Consumer,Northeast,Social Media,444.09,3.22,0.94,In-Store,0.098,1
C01119,B2C Consumer,Southeast,Referral,2264.93,2.37,0.748,Online,0.074,1
C01120,B2C Consumer,International,Social Media,666.89,2.63,0.859,Online,0.073,1
C01121,B2C Consumer,Midwest,Direct / Walk-in,2023.22,3.07,0.569,In-Store,0.09,1
C01122,B2C Consumer,West Coast,Direct / Walk-in,965.79,3.17,0.597,Online,0.097,1
C01123,B2C Consumer,Southwest,Social Media,2450.56,1.53,0.78,Online,0.096,1
C01124,B2C Consumer,Northeast,Referral,396.88,1.96,0.841,Online,0.095,1
C01125,B2C Consumer,Southwest,Social Media,1304.29,3.54,0.528,In-Store,0.085,1
C01126,B2C Consumer,West Coast,Organic Search,1693.23,1.91,0.515,Online,0.088,1
C01127,B2C Consumer,Northeast,Email Campaign,957.57,2.97,0.881,Online,0.071,1
C01128,B2C Consumer,West Coast,Paid Search,1205.0,3.46,0.542,Online,0.095,1
C01129,B2C Consumer,West Coast,Direct / Walk-in,265.18,3.57,0.855,Online,0.091,1
C01130,B2C Consumer,Southwest,Organic Search,662.61,1.95,0.652,Online,0.085,1
C01131,B2C Consumer,Southeast,Paid Search,267.09,3.01,0.678,Online,0.096,1
C01132,B2C Consumer,Southwest,Email Campaign,442.41,1.96,0.653,Online,0.091,1
C01133,B2C Consumer,West Coast,Social Media,1484.83,3.76,0.55,Online,0.083,1
C01134,B2C Consumer,Southeast,Paid Search,1116.32,2.21,0.576,Online,0.088,1
C01135,B2C Consumer,Southwest,Referral,613.53,2.67,0.936,In-Store,0.094,1
C01136,B2C Consumer,Southeast,Social Media,1203.49,3.91,0.875,Online,0.093,1
C01137,B2C Consumer,Midwest,Email Campaign,2251.95,2.68,0.738,In-Store,0.095,1
C01138,B2C Consumer,International,Referral,1389.38,3.41,0.701,In-Store,0.089,1
C01139,B2C Consumer,Northeast,Referral,1205.18,2.49,0.835,Online,0.082,1
C01140,B2C Consumer,Midwest,Email Campaign,569.39,2.35,0.646,Online,0.072,1
C01141,B2C Consumer,Southwest,Direct / Walk-in,2443.71,2.33,0.768,Online,0.088,1
C01142,B2C Consumer,Midwest,Email Campaign,1846.02,3.47,0.817,Online,0.083,1
C01143,B2C Consumer,West Coast,Referral,929.1,3.62,0.881,Online,0.095,1
C01144,B2C Consumer,West Coast,Referral,352.89,1.5,0.735,Online,0.1,1
C01145,B2C Consumer,Midwest,Social Media,2397.06,3.72,0.643,Online,0.092,1
C01146,B2C Consumer,Southwest,Direct / Walk-in,1649.91,3.77,0.689,In-Store,0.078,1
C01147,B2C Consumer,West Coast,Organic Search,269.87,3.28,0.521,Online,0.085,1
C01148,B2C Consumer,West Coast,Email Campaign,967.77,3.32,0.801,Online,0.092,1
C01149,B2C Consumer,Southwest,Organic Search,798.14,2.97,0.618,In-Store,0.079,1
C01150,B2C Consumer,Southeast,Organic Search,1798.09,2.6,0.925,Online,0.089,1
C01151,B2C Consumer,Northeast,Referral,2413.03,3.75,0.622,In-Store,0.1,1
C01152,B2C Consumer,Midwest,Email Campaign,235.11,2.05,0.627,Online,0.075,1
C01153,B2C Consumer,West Coast,Direct / Walk-in,395.96,3.13,0.794,In-Store,0.07,1
C01154,B2C Consumer,Northeast,Social Media,1857.35,3.41,0.541,Online,0.077,1
C01155,B2C Consumer,Southwest,Referral,510.59,2.67,0.922,Online,0.099,0
C01156,B2C Consumer,West Coast,Organic Search,591.33,2.29,0.691,Online,0.078,0
C01157,B2C Consumer,West Coast,Email Campaign,1886.65,1.5,0.768,In-Store,0.079,1
C01158,B2C Consumer,Southeast,Email Campaign,1838.98,3.22,0.644,Online,0.099,0
C01159,B2C Consumer,Southwest,Referral,574.39,2.72,0.857,Online,0.073,1
C01160,B2C Consumer,Northeast,Email Campaign,1997.12,3.2,0.786,In-Store,0.071,1
C01161,B2C Consumer,Northeast,Referral,1445.07,2.31,0.561,In-Store,0.084,1
C01162,B2C Consumer,Southwest,Referral,493.43,3.65,0.768,Online,0.094,1
C01163,B2C Consumer,Southwest,Referral,420.09,3.79,0.541,Online,0.082,1
C01164,B2C Consumer,Southwest,Paid Search,1565.52,3.43,0.873,Online,0.097,1
C01165,B2C Consumer,Southwest,Email Campaign,873.31,1.7,0.72,Online,0.076,0
C01166,B2C Consumer,Northeast,Direct / Walk-in,601.83,2.0,0.626,In-Store,0.078,1
C01167,B2C Consumer,Southwest,Referral,876.11,2.04,0.571,Online,0.073,1
C01168,B2C Consumer,Northeast,Paid Search,1954.44,2.78,0.802,In-Store,0.07,1
C01169,B2C Consumer,West Coast,Email Campaign,219.94,3.82,0.53,Online,0.082,1
C01170,B2C Consumer,West Coast,Paid Search,2180.83,1.89,0.703,Online,0.091,1
C01171,B2C Consumer,Northeast,Paid Search,2218.23,2.55,0.91,In-Store,0.073,1
C01172,B2C Consumer,International,Social Media,1945.76,2.78,0.79,Online,0.095,1
C01173,B2C Consumer,Midwest,Email Campaign,1663.79,3.59,0.86,Online,0.078,1
C01174,B2C Consumer,International,Paid Search,709.44,1.59,0.684,Online,0.094,1
C01175,B2C Consumer,Southeast,Email Campaign,1594.98,3.01,0.872,Online,0.078,1
C01176,B2C Consumer,Northeast,Organic Search,1233.04,2.6,0.541,In-Store,0.076,1
C01177,B2C Consumer,Midwest,Paid Search,723.89,2.96,0.667,Online,0.086,1
C01178,B2C Consumer,Southeast,Referral,1315.8,3.93,0.504,In-Store,0.098,0
C01179,B2C Consumer,Midwest,Direct / Walk-in,594.91,3.13,0.511,Online,0.077,1
C01180,B2C Consumer,Southeast,Email Campaign,338.17,2.31,0.565,In-Store,0.086,1
C01181,B2C Consumer,Southwest,Referral,2058.76,1.94,0.773,Online,0.088,1
C01182,B2C Consumer,International,Referral,1594.27,2.81,0.511,In-Store,0.07,1
C01183,B2C Consumer,International,Organic Search,1065.26,1.66,0.911,Online,0.084,1
C01184,B2C Consumer,International,Direct / Walk-in,745.69,2.16,0.727,In-Store,0.085,1
C01185,B2C Consumer,West Coast,Paid Search,1363.99,3.29,0.875,In-Store,0.095,1
C01186,B2C Consumer,Southwest,Referral,794.55,3.75,0.871,Online,0.091,1
C01187,B2C Consumer,International,Social Media,2114.04,3.06,0.8,Online,0.09,1
C01188,B2C Consumer,Midwest,Paid Search,779.76,2.64,0.674,In-Store,0.082,1
C01189,B2C Consumer,West Coast,Referral,861.37,1.9,0.627,Online,0.092,1
C01190,B2C Consumer,Northeast,Social Media,1949.52,2.7,0.919,In-Store,0.092,1
C01191,B2C Consumer,Northeast,Direct / Walk-in,2113.82,2.4,0.596,Online,0.092,1
C01192,B2C Consumer,International,Referral,2053.83,2.13,0.612,Online,0.072,1
C01193,B2C Consumer,West Coast,Direct / Walk-in,1437.56,3.77,0.881,Online,0.071,1
C01194,B2C Consumer,International,Referral,980.08,1.78,0.625,In-Store,0.081,1
C01195,B2C Consumer,Southwest,Paid Search,576.18,2.59,0.704,Online,0.074,1
C01196,B2C Consumer,Midwest,Paid Search,2260.37,1.64,0.563,In-Store,0.083,1
C01197,B2C Consumer,Southeast,Social Media,1365.57,1.82,0.714,In-Store,0.078,1
C01198,B2C Consumer,Southeast,Direct / Walk-in,1779.3,3.6,0.687,In-Store,0.071,1
C01199,B2C Consumer,West Coast,Email Campaign,284.0,3.05,0.632,Online,0.093,1
C01200,B2C Consumer,Midwest,Referral,1642.83,2.25,0.936,In-Store,0.074,1
C01201,B2B Corporate,West Coast,Referral,22615.44,0.89,0.32,Online,0.052,1
C01202,B2B Corporate,West Coast,Referral,31290.12,1.88,0.217,Online,0.056,1
C01203,B2B Corporate,Northeast,Paid Search,5856.95,1.6,0.527,Online,0.043,1
C01204,B2B Corporate,West Coast,Organic Search,26163.33,0.54,0.441,Online,0.034,1
C01205,B2B Corporate,Midwest,Social Media,9714.31,1.18,0.284,In-Store,0.054,1
C01206,B2B Corporate,Midwest,Direct / Walk-in,42470.75,0.8,0.358,Online,0.049,1
C01207,B2B Corporate,Southwest,Paid Search,5196.18,1.89,0.239,Online,0.04,1
C01208,B2B Corporate,West Coast,Direct / Walk-in,31330.47,1.16,0.212,Online,0.054,1
C01209,B2B Corporate,International,Direct / Walk-in,36415.26,0.97,0.235,Online,0.055,0
C01210,B2B Corporate,Southwest,Social Media,11302.02,0.98,0.403,Online,0.058,1
C01211,B2B Corporate,West Coast,Direct / Walk-in,40123.48,1.63,0.412,Online,0.049,1
C01212,B2B Corporate,Northeast,Direct / Walk-in,49388.63,1.6,0.472,In-Store,0.036,1
C01213,B2B Corporate,Northeast,Organic Search,48860.53,1.41,0.457,Online,0.056,1
C01214,B2B Corporate,Northeast,Organic Search,12087.52,1.39,0.408,Online,0.034,0
C01215,B2B Corporate,Southwest,Referral,15233.98,0.76,0.434,Online,0.049,1
C01216,B2B Corporate,West Coast,Organic Search,19101.62,1.19,0.337,In-Store,0.058,1
C01217,B2B Corporate,Midwest,Direct / Walk-in,42142.01,1.98,0.395,Online,0.042,1
C01218,B2B Corporate,Southeast,Direct / Walk-in,20264.15,0.98,0.426,In-Store,0.048,1
C01219,B2B Corporate,Southwest,Email Campaign,25274.14,0.52,0.395,Online,0.048,1
C01220,B2B Corporate,International,Direct / Walk-in,8003.76,0.67,0.409,Online,0.032,1
C01221,B2B Corporate,Northeast,Social Media,19793.57,1.58,0.425,Online,0.053,1
C01222,B2B Corporate,Southeast,Email Campaign,32535.68,1.06,0.446,In-Store,0.051,1
C01223,B2B Corporate,Midwest,Organic Search,33904.38,1.52,0.396,Online,0.033,0
C01224,B2B Corporate,West Coast,Organic Search,21826.75,1.34,0.217,Online,0.038,1
C01225,B2B Corporate,Southeast,Direct / Walk-in,20325.92,0.95,0.402,Online,0.047,1
C01226,B2B Corporate,International,Organic Search,8775.41,0.58,0.289,Online,0.033,1
C01227,B2B Corporate,International,Email Campaign,34652.43,0.91,0.505,Online,0.039,1
C01228,B2B Corporate,Northeast,Paid Search,30393.55,0.67,0.549,Online,0.04,1
C01229,B2B Corporate,International,Email Campaign,42497.34,1.18,0.452,Online,0.055,1
C01230,B2B Corporate,Southeast,Organic Search,11537.87,0.97,0.542,Online,0.044,1
C01231,B2B Corporate,Southeast,Referral,30709.4,1.93,0.381,In-Store,0.046,1
C01232,B2B Corporate,International,Organic Search,21100.32,1.91,0.449,Online,0.047,0
C01233,B2B Corporate,Southwest,Direct / Walk-in,16402.91,1.26,0.211,Online,0.057,1
