inventory_id,product_id,warehouse_id,snapshot_date,opening_stock,units_received,units_sold,closing_stock,days_of_supply,units_on_order,reorder_triggered,stockout_flag,fill_rate_daily
INV0053478,P0114,WH004,2024-02-19,805,0,33,772,14.0,0,0,0,1.0
INV0053479,P0114,WH004,2024-02-20,772,0,15,757,13.7,0,0,0,1.0
INV0053480,P0114,WH004,2024-02-21,757,0,20,737,13.4,0,0,0,1.0
INV0053481,P0114,WH004,2024-02-22,737,0,53,684,12.4,0,0,0,1.0
INV0053482,P0114,WH004,2024-02-23,684,0,31,653,11.8,0,0,0,1.0
INV0053483,P0114,WH004,2024-02-24,653,0,67,586,10.6,0,0,0,1.0
INV0053484,P0114,WH004,2024-02-25,586,0,21,565,10.2,747,1,0,1.0
INV0053485,P0114,WH004,2024-02-26,565,0,24,541,9.8,747,0,0,1.0
INV0053486,P0114,WH004,2024-02-27,541,0,47,494,8.9,747,0,0,1.0
INV0053487,P0114,WH004,2024-02-28,494,0,51,443,8.0,747,0,0,1.0
INV0053488,P0114,WH004,2024-02-29,443,0,29,414,7.5,747,0,0,1.0
INV0053489,P0114,WH004,2024-03-01,414,0,63,351,6.4,747,0,0,1.0
INV0053490,P0114,WH004,2024-03-02,351,0,29,322,5.8,747,0,0,1.0
INV0053491,P0114,WH004,2024-03-03,322,0,10,312,5.7,747,0,0,1.0
INV0053492,P0114,WH004,2024-03-04,1059,747,44,1015,18.4,0,0,0,1.0
INV0053493,P0114,WH004,2024-03-05,1015,0,78,937,17.0,0,0,0,1.0
INV0053494,P0114,WH004,2024-03-06,937,0,25,912,16.5,0,0,0,1.0
INV0053495,P0114,WH004,2024-03-07,912,0,43,869,15.7,0,0,0,1.0
INV0053496,P0114,WH004,2024-03-08,869,0,121,748,13.6,0,0,0,1.0
INV0053497,P0114,WH004,2024-03-09,748,0,130,618,11.2,0,0,0,1.0
INV0053498,P0114,WH004,2024-03-10,618,0,95,523,9.5,747,1,0,1.0
INV0053499,P0114,WH004,2024-03-11,523,0,45,478,8.7,747,0,0,1.0
INV0053500,P0114,WH004,2024-03-12,478,0,20,458,8.3,747,0,0,1.0
INV0053501,P0114,WH004,2024-03-13,458,0,107,351,6.4,747,0,0,1.0
INV0053502,P0114,WH004,2024-03-14,351,0,23,328,5.9,747,0,0,1.0
INV0053503,P0114,WH004,2024-03-15,328,0,98,230,4.2,747,0,0,1.0
INV0053504,P0114,WH004,2024-03-16,230,0,71,159,2.9,747,0,0,1.0
INV0053505,P0114,WH004,2024-03-17,159,0,24,135,2.4,747,0,0,1.0
INV0053506,P0114,WH004,2024-03-18,882,747,59,823,14.9,0,0,0,1.0
INV0053507,P0114,WH004,2024-03-19,823,0,66,757,13.7,0,0,0,1.0
INV0053508,P0114,WH004,2024-03-20,757,0,132,625,11.3,0,0,0,1.0
INV0053509,P0114,WH004,2024-03-21,625,0,164,461,8.4,747,1,0,1.0
INV0053510,P0114,WH004,2024-03-22,461,0,67,394,7.1,747,0,0,1.0
INV0053511,P0114,WH004,2024-03-23,394,0,90,304,5.5,747,0,0,1.0
INV0053512,P0114,WH004,2024-03-24,304,0,115,189,3.4,747,0,0,1.0
INV0053513,P0114,WH004,2024-03-25,189,0,38,151,2.7,747,0,0,1.0
INV0053514,P0114,WH004,2024-03-26,151,0,39,112,2.0,747,0,0,1.0
INV0053515,P0114,WH004,2024-03-27,112,0,17,95,1.7,747,0,0,1.0
INV0053516,P0114,WH004,2024-03-28,842,747,57,785,14.2,0,0,0,1.0
INV0053517,P0114,WH004,2024-03-29,785,0,146,639,11.6,0,0,0,1.0
INV0053518,P0114,WH004,2024-03-30,639,0,80,559,10.1,747,1,0,1.0
INV0053519,P0114,WH004,2024-03-31,559,0,80,479,8.7,747,0,0,1.0
INV0053520,P0114,WH004,2024-04-01,479,0,120,359,6.5,747,0,0,1.0
INV0053521,P0114,WH004,2024-04-02,359,0,110,249,4.5,747,0,0,1.0
INV0053522,P0114,WH004,2024-04-03,249,0,64,185,3.4,747,0,0,1.0
INV0053523,P0114,WH004,2024-04-04,185,0,108,77,1.4,747,0,0,1.0
INV0053524,P0114,WH004,2024-04-05,77,0,25,52,0.9,747,0,0,1.0
INV0053525,P0114,WH004,2024-04-06,52,0,40,12,0.2,747,0,0,1.0
INV0053526,P0114,WH004,2024-04-07,759,747,67,692,12.5,0,0,0,1.0
INV0053527,P0114,WH004,2024-04-08,692,0,40,652,11.8,0,0,0,1.0
INV0053528,P0114,WH004,2024-04-09,652,0,43,609,11.0,0,0,0,1.0
INV0053529,P0114,WH004,2024-04-10,609,0,26,583,10.6,0,0,0,1.0
INV0053530,P0114,WH004,2024-04-11,583,0,73,510,9.2,747,1,0,1.0
INV0053531,P0114,WH004,2024-04-12,510,0,90,420,7.6,747,0,0,1.0
INV0053532,P0114,WH004,2024-04-13,420,0,191,229,4.1,747,0,0,1.0
INV0053533,P0114,WH004,2024-04-14,229,0,54,175,3.2,747,0,0,1.0
INV0053534,P0114,WH004,2024-04-15,175,0,55,120,2.2,747,0,0,1.0
INV0053535,P0114,WH004,2024-04-16,120,0,64,56,1.0,747,0,0,1.0
INV0053536,P0114,WH004,2024-04-17,56,0,44,12,0.2,747,0,0,1.0
INV0053537,P0114,WH004,2024-04-18,12,0,12,0,0.0,747,0,1,0.1333
INV0053538,P0114,WH004,2024-04-19,747,747,92,655,11.9,0,0,0,1.0
INV0053539,P0114,WH004,2024-04-20,655,0,41,614,11.1,0,0,0,1.0
INV0053540,P0114,WH004,2024-04-21,614,0,143,471,8.5,747,1,0,1.0
INV0053541,P0114,WH004,2024-04-22,471,0,71,400,7.2,747,0,0,1.0
INV0053542,P0114,WH004,2024-04-23,400,0,55,345,6.2,747,0,0,1.0
INV0053543,P0114,WH004,2024-04-24,345,0,113,232,4.2,747,0,0,1.0
INV0053544,P0114,WH004,2024-04-25,232,0,26,206,3.7,747,0,0,1.0
INV0053545,P0114,WH004,2024-04-26,206,0,80,126,2.3,747,0,0,1.0
INV0053546,P0114,WH004,2024-04-27,126,0,26,100,1.8,747,0,0,1.0
INV0053547,P0114,WH004,2024-04-28,100,0,51,49,0.9,747,0,0,1.0
INV0053548,P0114,WH004,2024-04-29,796,747,122,674,12.2,0,0,0,1.0
INV0053549,P0114,WH004,2024-04-30,674,0,58,616,11.2,0,0,0,1.0
INV0053550,P0114,WH004,2024-05-01,616,0,32,584,10.6,0,0,0,1.0
INV0053551,P0114,WH004,2024-05-02,584,0,146,438,7.9,747,1,0,1.0
INV0053552,P0114,WH004,2024-05-03,438,0,129,309,5.6,747,0,0,1.0
INV0053553,P0114,WH004,2024-05-04,309,0,80,229,4.1,747,0,0,1.0
INV0053554,P0114,WH004,2024-05-05,229,0,22,207,3.8,747,0,0,1.0
INV0053555,P0114,WH004,2024-05-06,207,0,130,77,1.4,747,0,0,1.0
INV0053556,P0114,WH004,2024-05-07,77,0,68,9,0.2,747,0,0,1.0
INV0053557,P0114,WH004,2024-05-08,9,0,9,0,0.0,747,0,1,0.0486
INV0053558,P0114,WH004,2024-05-09,0,0,0,0,0.0,747,0,1,0.0
INV0053559,P0114,WH004,2024-05-10,747,747,8,739,13.4,0,0,0,1.0
INV0053560,P0114,WH004,2024-05-11,739,0,60,679,12.3,0,0,0,1.0
INV0053561,P0114,WH004,2024-05-12,679,0,25,654,11.8,0,0,0,1.0
INV0053562,P0114,WH004,2024-05-13,654,0,26,628,11.4,0,0,0,1.0
INV0053563,P0114,WH004,2024-05-14,628,0,57,571,10.3,747,1,0,1.0
INV0053564,P0114,WH004,2024-05-15,571,0,50,521,9.4,747,0,0,1.0
INV0053565,P0114,WH004,2024-05-16,521,0,58,463,8.4,747,0,0,1.0
INV0053566,P0114,WH004,2024-05-17,463,0,91,372,6.7,747,0,0,1.0
INV0053567,P0114,WH004,2024-05-18,372,0,153,219,4.0,747,0,0,1.0
INV0053568,P0114,WH004,2024-05-19,219,0,52,167,3.0,747,0,0,1.0
INV0053569,P0114,WH004,2024-05-20,167,0,59,108,2.0,747,0,0,1.0
INV0053570,P0114,WH004,2024-05-21,108,0,23,85,1.5,747,0,0,1.0
INV0053571,P0114,WH004,2024-05-22,832,747,55,777,14.1,0,0,0,1.0
INV0053572,P0114,WH004,2024-05-23,777,0,30,747,13.5,0,0,0,1.0
INV0053573,P0114,WH004,2024-05-24,747,0,141,606,11.0,0,0,0,1.0
INV0053574,P0114,WH004,2024-05-25,606,0,36,570,10.3,747,1,0,1.0
INV0053575,P0114,WH004,2024-05-26,570,0,25,545,9.9,747,0,0,1.0
INV0053576,P0114,WH004,2024-05-27,545,0,77,468,8.5,747,0,0,1.0
INV0053577,P0114,WH004,2024-05-28,468,0,129,339,6.1,747,0,0,1.0
INV0053578,P0114,WH004,2024-05-29,339,0,13,326,5.9,747,0,0,1.0
INV0053579,P0114,WH004,2024-05-30,326,0,79,247,4.5,747,0,0,1.0
INV0053580,P0114,WH004,2024-05-31,247,0,28,219,4.0,747,0,0,1.0
INV0053581,P0114,WH004,2024-06-01,219,0,78,141,2.6,747,0,0,1.0
INV0053582,P0114,WH004,2024-06-02,888,747,17,871,15.8,0,0,0,1.0
INV0053583,P0114,WH004,2024-06-03,871,0,155,716,13.0,0,0,0,1.0
INV0053584,P0114,WH004,2024-06-04,716,0,78,638,11.6,0,0,0,1.0
INV0053585,P0114,WH004,2024-06-05,638,0,93,545,9.9,747,1,0,1.0
INV0053586,P0114,WH004,2024-06-06,545,0,36,509,9.2,747,0,0,1.0
INV0053587,P0114,WH004,2024-06-07,509,0,68,441,8.0,747,0,0,1.0
INV0053588,P0114,WH004,2024-06-08,441,0,35,406,7.4,747,0,0,1.0
INV0053589,P0114,WH004,2024-06-09,406,0,12,394,7.1,747,0,0,1.0
INV0053590,P0114,WH004,2024-06-10,394,0,87,307,5.6,747,0,0,1.0
INV0053591,P0114,WH004,2024-06-11,307,0,88,219,4.0,747,0,0,1.0
INV0053592,P0114,WH004,2024-06-12,219,0,30,189,3.4,747,0,0,1.0
INV0053593,P0114,WH004,2024-06-13,936,747,58,878,15.9,0,0,0,1.0
INV0053594,P0114,WH004,2024-06-14,878,0,55,823,14.9,0,0,0,1.0
INV0053595,P0114,WH004,2024-06-15,823,0,44,779,14.1,0,0,0,1.0
INV0053596,P0114,WH004,2024-06-16,779,0,148,631,11.4,0,0,0,1.0
INV0053597,P0114,WH004,2024-06-17,631,0,42,589,10.7,0,0,0,1.0
INV0053598,P0114,WH004,2024-06-18,589,0,51,538,9.7,747,1,0,1.0
INV0053599,P0114,WH004,2024-06-19,538,0,93,445,8.1,747,0,0,1.0
INV0053600,P0114,WH004,2024-06-20,445,0,35,410,7.4,747,0,0,1.0
INV0053601,P0114,WH004,2024-06-21,410,0,53,357,6.5,747,0,0,1.0
INV0053602,P0114,WH004,2024-06-22,357,0,90,267,4.8,747,0,0,1.0
INV0053603,P0114,WH004,2024-06-23,267,0,51,216,3.9,747,0,0,1.0
INV0053604,P0114,WH004,2024-06-24,216,0,30,186,3.4,747,0,0,1.0
INV0053605,P0114,WH004,2024-06-25,186,0,59,127,2.3,747,0,0,1.0
INV0053606,P0114,WH004,2024-06-26,874,747,38,836,15.1,0,0,0,1.0
INV0053607,P0114,WH004,2024-06-27,836,0,34,802,14.5,0,0,0,1.0
INV0053608,P0114,WH004,2024-06-28,802,0,78,724,13.1,0,0,0,1.0
INV0053609,P0114,WH004,2024-06-29,724,0,61,663,12.0,0,0,0,1.0
INV0053610,P0114,WH004,2024-06-30,663,0,33,630,11.4,0,0,0,1.0
INV0053611,P0114,WH004,2024-07-01,630,0,39,591,10.7,0,0,0,1.0
INV0053612,P0114,WH004,2024-07-02,591,0,228,363,6.6,747,1,0,1.0
INV0053613,P0114,WH004,2024-07-03,363,0,79,284,5.1,747,0,0,1.0
INV0053614,P0114,WH004,2024-07-04,284,0,43,241,4.4,747,0,0,1.0
INV0053615,P0114,WH004,2024-07-05,241,0,114,127,2.3,747,0,0,1.0
INV0053616,P0114,WH004,2024-07-06,127,0,114,13,0.2,747,0,0,1.0
INV0053617,P0114,WH004,2024-07-07,13,0,13,0,0.0,747,0,1,0.0942
INV0053618,P0114,WH004,2024-07-08,0,0,0,0,0.0,747,0,1,0.0
INV0053619,P0114,WH004,2024-07-09,0,0,0,0,0.0,747,0,1,0.0
INV0053620,P0114,WH004,2024-07-10,747,747,42,705,12.8,0,0,0,1.0
INV0053621,P0114,WH004,2024-07-11,705,0,55,650,11.8,0,0,0,1.0
INV0053622,P0114,WH004,2024-07-12,650,0,72,578,10.5,0,0,0,1.0
INV0053623,P0114,WH004,2024-07-13,578,0,195,383,6.9,747,1,0,1.0
INV0053624,P0114,WH004,2024-07-14,383,0,89,294,5.3,747,0,0,1.0
INV0053625,P0114,WH004,2024-07-15,294,0,59,235,4.3,747,0,0,1.0
INV0053626,P0114,WH004,2024-07-16,235,0,24,211,3.8,747,0,0,1.0
INV0053627,P0114,WH004,2024-07-17,211,0,107,104,1.9,747,0,0,1.0
INV0053628,P0114,WH004,2024-07-18,104,0,95,9,0.2,747,0,0,1.0
INV0053629,P0114,WH004,2024-07-19,9,0,9,0,0.0,747,0,1,0.1286
INV0053630,P0114,WH004,2024-07-20,0,0,0,0,0.0,747,0,1,0.0
INV0053631,P0114,WH004,2024-07-21,747,747,36,711,12.9,0,0,0,1.0
INV0053632,P0114,WH004,2024-07-22,711,0,131,580,10.5,0,0,0,1.0
INV0053633,P0114,WH004,2024-07-23,580,0,105,475,8.6,747,1,0,1.0
INV0053634,P0114,WH004,2024-07-24,475,0,72,403,7.3,747,0,0,1.0
INV0053635,P0114,WH004,2024-07-25,403,0,46,357,6.5,747,0,0,1.0
INV0053636,P0114,WH004,2024-07-26,357,0,57,300,5.4,747,0,0,1.0
INV0053637,P0114,WH004,2024-07-27,300,0,31,269,4.9,747,0,0,1.0
INV0053638,P0114,WH004,2024-07-28,269,0,88,181,3.3,747,0,0,1.0
INV0053639,P0114,WH004,2024-07-29,181,0,23,158,2.9,747,0,0,1.0
INV0053640,P0114,WH004,2024-07-30,158,0,61,97,1.8,747,0,0,1.0
INV0053641,P0114,WH004,2024-07-31,844,747,59,785,14.2,0,0,0,1.0
INV0053642,P0114,WH004,2024-08-01,785,0,65,720,13.0,0,0,0,1.0
INV0053643,P0114,WH004,2024-08-02,720,0,85,635,11.5,0,0,0,1.0
INV0053644,P0114,WH004,2024-08-03,635,0,117,518,9.4,747,1,0,1.0
INV0053645,P0114,WH004,2024-08-04,518,0,58,460,8.3,747,0,0,1.0
INV0053646,P0114,WH004,2024-08-05,460,0,136,324,5.9,747,0,0,1.0
INV0053647,P0114,WH004,2024-08-06,324,0,41,283,5.1,747,0,0,1.0
INV0053648,P0114,WH004,2024-08-07,283,0,133,150,2.7,747,0,0,1.0
INV0053649,P0114,WH004,2024-08-08,150,0,74,76,1.4,747,0,0,1.0
INV0053650,P0114,WH004,2024-08-09,76,0,76,0,0.0,747,0,1,0.6667
INV0053651,P0114,WH004,2024-08-10,0,0,0,0,0.0,747,0,1,0.0
INV0053652,P0114,WH004,2024-08-11,747,747,108,639,11.6,0,0,0,1.0
INV0053653,P0114,WH004,2024-08-12,639,0,30,609,11.0,0,0,0,1.0
INV0053654,P0114,WH004,2024-08-13,609,0,53,556,10.1,747,1,0,1.0
INV0053655,P0114,WH004,2024-08-14,556,0,66,490,8.9,747,0,0,1.0
INV0053656,P0114,WH004,2024-08-15,490,0,150,340,6.2,747,0,0,1.0
INV0053657,P0114,WH004,2024-08-16,340,0,118,222,4.0,747,0,0,1.0
INV0053658,P0114,WH004,2024-08-17,222,0,135,87,1.6,747,0,0,1.0
INV0053659,P0114,WH004,2024-08-18,87,0,55,32,0.6,747,0,0,1.0
INV0053660,P0114,WH004,2024-08-19,32,0,32,0,0.0,747,0,1,0.9412
INV0053661,P0114,WH004,2024-08-20,0,0,0,0,0.0,747,0,1,0.0
INV0053662,P0114,WH004,2024-08-21,747,747,84,663,12.0,0,0,0,1.0
INV0053663,P0114,WH004,2024-08-22,663,0,57,606,11.0,0,0,0,1.0
INV0053664,P0114,WH004,2024-08-23,606,0,100,506,9.2,747,1,0,1.0
INV0053665,P0114,WH004,2024-08-24,506,0,32,474,8.6,747,0,0,1.0
INV0053666,P0114,WH004,2024-08-25,474,0,29,445,8.1,747,0,0,1.0
INV0053667,P0114,WH004,2024-08-26,445,0,17,428,7.8,747,0,0,1.0
INV0053668,P0114,WH004,2024-08-27,428,0,43,385,7.0,747,0,0,1.0
INV0053669,P0114,WH004,2024-08-28,385,0,64,321,5.8,747,0,0,1.0
INV0053670,P0114,WH004,2024-08-29,321,0,54,267,4.8,747,0,0,1.0
INV0053671,P0114,WH004,2024-08-30,267,0,54,213,3.9,747,0,0,1.0
INV0053672,P0114,WH004,2024-08-31,960,747,95,865,15.7,0,0,0,1.0
INV0053673,P0114,WH004,2024-09-01,865,0,131,734,13.3,0,0,0,1.0
INV0053674,P0114,WH004,2024-09-02,734,0,53,681,12.3,0,0,0,1.0
INV0053675,P0114,WH004,2024-09-03,681,0,52,629,11.4,0,0,0,1.0
INV0053676,P0114,WH004,2024-09-04,629,0,17,612,11.1,0,0,0,1.0
INV0053677,P0114,WH004,2024-09-05,612,0,94,518,9.4,747,1,0,1.0
INV0053678,P0114,WH004,2024-09-06,518,0,115,403,7.3,747,0,0,1.0
INV0053679,P0114,WH004,2024-09-07,403,0,144,259,4.7,747,0,0,1.0
INV0053680,P0114,WH004,2024-09-08,259,0,30,229,4.1,747,0,0,1.0
INV0053681,P0114,WH004,2024-09-09,229,0,32,197,3.6,747,0,0,1.0
INV0053682,P0114,WH004,2024-09-10,197,0,68,129,2.3,747,0,0,1.0
INV0053683,P0114,WH004,2024-09-11,129,0,52,77,1.4,747,0,0,1.0
INV0053684,P0114,WH004,2024-09-12,77,0,30,47,0.9,747,0,0,1.0
INV0053685,P0114,WH004,2024-09-13,794,747,29,765,13.9,0,0,0,1.0
INV0053686,P0114,WH004,2024-09-14,765,0,59,706,12.8,0,0,0,1.0
INV0053687,P0114,WH004,2024-09-15,706,0,68,638,11.6,0,0,0,1.0
INV0053688,P0114,WH004,2024-09-16,638,0,40,598,10.8,0,0,0,1.0
INV0053689,P0114,WH004,2024-09-17,598,0,91,507,9.2,747,1,0,1.0
INV0053690,P0114,WH004,2024-09-18,507,0,38,469,8.5,747,0,0,1.0
INV0053691,P0114,WH004,2024-09-19,469,0,51,418,7.6,747,0,0,1.0
INV0053692,P0114,WH004,2024-09-20,418,0,13,405,7.3,747,0,0,1.0
INV0053693,P0114,WH004,2024-09-21,405,0,120,285,5.2,747,0,0,1.0
INV0053694,P0114,WH004,2024-09-22,285,0,48,237,4.3,747,0,0,1.0
INV0053695,P0114,WH004,2024-09-23,237,0,72,165,3.0,747,0,0,1.0
INV0053696,P0114,WH004,2024-09-24,165,0,42,123,2.2,747,0,0,1.0
INV0053697,P0114,WH004,2024-09-25,870,747,24,846,15.3,0,0,0,1.0
INV0053698,P0114,WH004,2024-09-26,846,0,21,825,14.9,0,0,0,1.0
INV0053699,P0114,WH004,2024-09-27,825,0,19,806,14.6,0,0,0,1.0
INV0053700,P0114,WH004,2024-09-28,806,0,62,744,13.5,0,0,0,1.0
INV0053701,P0114,WH004,2024-09-29,744,0,48,696,12.6,0,0,0,1.0
INV0053702,P0114,WH004,2024-09-30,696,0,78,618,11.2,0,0,0,1.0
INV0053703,P0114,WH004,2024-10-01,618,0,50,568,10.3,747,1,0,1.0
INV0053704,P0114,WH004,2024-10-02,568,0,142,426,7.7,747,0,0,1.0
INV0053705,P0114,WH004,2024-10-03,426,0,50,376,6.8,747,0,0,1.0
INV0053706,P0114,WH004,2024-10-04,376,0,49,327,5.9,747,0,0,1.0
INV0053707,P0114,WH004,2024-10-05,327,0,64,263,4.8,747,0,0,1.0
INV0053708,P0114,WH004,2024-10-06,263,0,76,187,3.4,747,0,0,1.0
INV0053709,P0114,WH004,2024-10-07,187,0,49,138,2.5,747,0,0,1.0
INV0053710,P0114,WH004,2024-10-08,138,0,51,87,1.6,747,0,0,1.0
INV0053711,P0114,WH004,2024-10-09,834,747,31,803,14.5,0,0,0,1.0
INV0053712,P0114,WH004,2024-10-10,803,0,47,756,13.7,0,0,0,1.0
INV0053713,P0114,WH004,2024-10-11,756,0,46,710,12.9,0,0,0,1.0
INV0053714,P0114,WH004,2024-10-12,710,0,27,683,12.4,0,0,0,1.0
INV0053715,P0114,WH004,2024-10-13,683,0,60,623,11.3,0,0,0,1.0
INV0053716,P0114,WH004,2024-10-14,623,0,80,543,9.8,747,1,0,1.0
INV0053717,P0114,WH004,2024-10-15,543,0,38,505,9.1,747,0,0,1.0
INV0053718,P0114,WH004,2024-10-16,505,0,27,478,8.7,747,0,0,1.0
INV0053719,P0114,WH004,2024-10-17,478,0,84,394,7.1,747,0,0,1.0
INV0053720,P0114,WH004,2024-10-18,394,0,26,368,6.7,747,0,0,1.0
INV0053721,P0114,WH004,2024-10-19,368,0,87,281,5.1,747,0,0,1.0
INV0053722,P0114,WH004,2024-10-20,281,0,34,247,4.5,747,0,0,1.0
INV0053723,P0114,WH004,2024-10-21,247,0,78,169,3.1,747,0,0,1.0
INV0053724,P0114,WH004,2024-10-22,916,747,45,871,15.8,0,0,0,1.0
INV0053725,P0114,WH004,2024-10-23,871,0,44,827,15.0,0,0,0,1.0
INV0053726,P0114,WH004,2024-10-24,827,0,4,823,14.9,0,0,0,1.0
INV0053727,P0114,WH004,2024-10-25,823,0,53,770,13.9,0,0,0,1.0
INV0053728,P0114,WH004,2024-10-26,770,0,113,657,11.9,0,0,0,1.0
INV0053729,P0114,WH004,2024-10-27,657,0,71,586,10.6,0,0,0,1.0
INV0053730,P0114,WH004,2024-10-28,586,0,14,572,10.4,747,1,0,1.0
INV0053731,P0114,WH004,2024-10-29,572,0,74,498,9.0,747,0,0,1.0
INV0053732,P0114,WH004,2024-10-30,498,0,21,477,8.6,747,0,0,1.0
INV0053733,P0114,WH004,2024-10-31,477,0,59,418,7.6,747,0,0,1.0
INV0053734,P0114,WH004,2024-11-01,418,0,96,322,5.8,747,0,0,1.0
INV0053735,P0114,WH004,2024-11-02,322,0,101,221,4.0,747,0,0,1.0
INV0053736,P0114,WH004,2024-11-03,221,0,108,113,2.0,747,0,0,1.0
INV0053737,P0114,WH004,2024-11-04,113,0,108,5,0.1,747,0,0,1.0
INV0053738,P0114,WH004,2024-11-05,752,747,218,534,9.7,747,1,0,1.0
INV0053739,P0114,WH004,2024-11-06,534,0,122,412,7.5,747,0,0,1.0
INV0053740,P0114,WH004,2024-11-07,412,0,31,381,6.9,747,0,0,1.0
INV0053741,P0114,WH004,2024-11-08,381,0,70,311,5.6,747,0,0,1.0
INV0053742,P0114,WH004,2024-11-09,311,0,74,237,4.3,747,0,0,1.0
INV0053743,P0114,WH004,2024-11-10,237,0,36,201,3.6,747,0,0,1.0
INV0053744,P0114,WH004,2024-11-11,201,0,58,143,2.6,747,0,0,1.0
INV0053745,P0114,WH004,2024-11-12,143,0,28,115,2.1,747,0,0,1.0
INV0053746,P0114,WH004,2024-11-13,862,747,65,797,14.4,0,0,0,1.0
INV0053747,P0114,WH004,2024-11-14,797,0,191,606,11.0,0,0,0,1.0
INV0053748,P0114,WH004,2024-11-15,606,0,108,498,9.0,747,1,0,1.0
INV0053749,P0114,WH004,2024-11-16,498,0,121,377,6.8,747,0,0,1.0
INV0053750,P0114,WH004,2024-11-17,377,0,164,213,3.9,747,0,0,1.0
INV0053751,P0114,WH004,2024-11-18,213,0,38,175,3.2,747,0,0,1.0
INV0053752,P0114,WH004,2024-11-19,175,0,75,100,1.8,747,0,0,1.0
INV0053753,P0114,WH004,2024-11-20,100,0,23,77,1.4,747,0,0,1.0
INV0053754,P0114,WH004,2024-11-21,77,0,33,44,0.8,747,0,0,1.0
INV0053755,P0114,WH004,2024-11-22,44,0,44,0,0.0,747,0,1,0.3607
INV0053756,P0114,WH004,2024-11-23,747,747,127,620,11.2,0,0,0,1.0
INV0053757,P0114,WH004,2024-11-24,620,0,45,575,10.4,0,0,0,1.0
INV0053758,P0114,WH004,2024-11-25,575,0,88,487,8.8,747,1,0,1.0
INV0053759,P0114,WH004,2024-11-26,487,0,50,437,7.9,747,0,0,1.0
INV0053760,P0114,WH004,2024-11-27,437,0,26,411,7.4,747,0,0,1.0
INV0053761,P0114,WH004,2024-11-28,411,0,275,136,2.5,747,0,0,1.0
INV0053762,P0114,WH004,2024-11-29,136,0,115,21,0.4,747,0,0,1.0
INV0053763,P0114,WH004,2024-11-30,21,0,21,0,0.0,747,0,1,0.12
INV0053764,P0114,WH004,2024-12-01,0,0,0,0,0.0,747,0,1,0.0
INV0053765,P0114,WH004,2024-12-02,0,0,0,0,0.0,747,0,1,0.0
INV0053766,P0114,WH004,2024-12-03,747,747,26,721,13.1,0,0,0,1.0
INV0053767,P0114,WH004,2024-12-04,721,0,26,695,12.6,0,0,0,1.0
INV0053768,P0114,WH004,2024-12-05,695,0,101,594,10.8,0,0,0,1.0
INV0053769,P0114,WH004,2024-12-06,594,0,91,503,9.1,747,1,0,1.0
INV0053770,P0114,WH004,2024-12-07,503,0,256,247,4.5,747,0,0,1.0
INV0053771,P0114,WH004,2024-12-08,247,0,68,179,3.2,747,0,0,1.0
INV0053772,P0114,WH004,2024-12-09,179,0,76,103,1.9,747,0,0,1.0
INV0053773,P0114,WH004,2024-12-10,103,0,93,10,0.2,747,0,0,1.0
INV0053774,P0114,WH004,2024-12-11,10,0,10,0,0.0,747,0,1,0.0637
INV0053775,P0114,WH004,2024-12-12,0,0,0,0,0.0,747,0,1,0.0
INV0053776,P0114,WH004,2024-12-13,747,747,167,580,10.5,0,0,0,1.0
INV0053777,P0114,WH004,2024-12-14,580,0,50,530,9.6,747,1,0,1.0
INV0053778,P0114,WH004,2024-12-15,530,0,119,411,7.4,747,0,0,1.0
INV0053779,P0114,WH004,2024-12-16,411,0,47,364,6.6,747,0,0,1.0
INV0053780,P0114,WH004,2024-12-17,364,0,114,250,4.5,747,0,0,1.0
INV0053781,P0114,WH004,2024-12-18,250,0,59,191,3.5,747,0,0,1.0
INV0053782,P0114,WH004,2024-12-19,191,0,119,72,1.3,747,0,0,1.0
INV0053783,P0114,WH004,2024-12-20,72,0,72,0,0.0,747,0,1,0.8571
INV0053784,P0114,WH004,2024-12-21,0,0,0,0,0.0,747,0,1,0.0
INV0053785,P0114,WH004,2024-12-22,747,747,29,718,13.0,0,0,0,1.0
INV0053786,P0114,WH004,2024-12-23,718,0,27,691,12.5,0,0,0,1.0
INV0053787,P0114,WH004,2024-12-24,691,0,65,626,11.3,0,0,0,1.0
INV0053788,P0114,WH004,2024-12-25,626,0,49,577,10.5,0,0,0,1.0
INV0053789,P0114,WH004,2024-12-26,577,0,186,391,7.1,747,1,0,1.0
INV0053790,P0114,WH004,2024-12-27,391,0,46,345,6.2,747,0,0,1.0
INV0053791,P0114,WH004,2024-12-28,345,0,210,135,2.4,747,0,0,1.0
INV0053792,P0114,WH004,2024-12-29,135,0,48,87,1.6,747,0,0,1.0
INV0053793,P0114,WH004,2024-12-30,87,0,79,8,0.1,747,0,0,1.0
INV0053794,P0114,WH004,2024-12-31,8,0,8,0,0.0,747,0,1,0.1053
INV0053795,P0114,WH004,2025-01-01,0,0,0,0,0.0,747,0,1,0.0
INV0053796,P0114,WH004,2025-01-02,0,0,0,0,0.0,747,0,1,0.0
INV0053797,P0114,WH004,2025-01-03,747,747,21,726,13.2,0,0,0,1.0
INV0053798,P0114,WH004,2025-01-04,726,0,40,686,12.4,0,0,0,1.0
INV0053799,P0114,WH004,2025-01-05,686,0,87,599,10.9,0,0,0,1.0
INV0053800,P0114,WH004,2025-01-06,599,0,26,573,10.4,747,1,0,1.0
